Date,Open,High,Low,Close,Adj Close,Volume
2022-04-05,257.779999,266.600006,257.750000,262.940002,259.201843,1085100
2022-04-06,261.940002,270.970001,261.149994,270.649994,266.802246,1593500
2022-04-07,269.649994,274.470001,268.829987,273.519989,269.631439,1003300
2022-04-08,274.070007,277.290009,274.010010,275.420013,271.504395,1397600
2022-04-11,275.609985,275.989990,268.559998,270.010010,266.171356,1073400
2022-04-12,269.320007,271.440002,267.019989,269.179993,265.353119,788100
2022-04-13,269.070007,271.440002,267.700012,270.940002,267.088104,664600
2022-04-14,272.220001,274.130005,270.140015,271.679993,267.817596,921700
2022-04-18,271.010010,272.170013,258.980011,260.100006,256.402191,1004700
2022-04-19,259.420013,263.880005,259.220001,263.489990,259.744019,983500
2022-04-20,264.309998,269.260010,263.670013,267.649994,263.844879,1426400
2022-04-21,271.000000,271.369995,264.529999,264.890015,261.124146,1498000
2022-04-22,262.390015,262.660004,254.949997,255.039993,251.414139,1153100
2022-04-25,254.699997,259.179993,252.649994,258.459991,254.785492,924100
2022-04-26,257.899994,260.000000,254.000000,254.979996,251.355011,1320700
2022-04-27,255.619995,256.899994,252.289993,252.949997,249.353867,1392700
2022-04-28,254.210007,255.460007,250.360001,253.160004,249.560883,959700
2022-04-29,251.860001,252.910004,246.309998,247.190002,243.675751,1180000
2022-05-02,248.119995,250.789993,243.600006,245.580002,242.088638,997300
2022-05-03,246.759995,250.740005,246.220001,248.830002,245.292450,1058000
2022-05-04,248.009995,254.490005,246.320007,253.539993,249.935471,1308900
2022-05-05,251.009995,260.880005,248.830002,259.640015,255.948792,2461800
2022-05-06,256.000000,259.359985,250.309998,257.970001,254.302490,2098900
2022-05-09,255.009995,255.550003,251.559998,252.199997,248.614502,1492100
2022-05-10,253.220001,256.179993,249.000000,250.100006,246.544388,1818800
2022-05-11,249.070007,255.740005,248.630005,248.990005,245.450165,969100
2022-05-12,248.649994,250.259995,246.110001,249.720001,246.169785,1168000
2022-05-13,251.029999,251.309998,245.929993,248.440002,244.907974,1192100
2022-05-16,248.729996,254.419998,247.619995,252.889999,249.294708,1126300
2022-05-17,254.139999,256.269989,252.619995,256.260010,252.616806,1000600
2022-05-18,255.800003,256.429993,250.550003,251.100006,247.530167,899200
2022-05-19,249.580002,252.500000,246.070007,251.139999,247.569595,1234600
2022-05-20,252.399994,253.470001,247.820007,252.300003,248.713089,910900
2022-05-23,255.830002,257.790009,253.309998,257.000000,253.346283,858000
2022-05-24,256.910004,258.989990,255.490005,257.450012,253.789886,964400
2022-05-25,259.540009,259.540009,248.309998,252.160004,248.575104,1377800
2022-05-26,253.539993,255.529999,251.800003,252.500000,248.910248,787000
2022-05-27,254.039993,256.459991,252.539993,256.459991,252.813934,704600
2022-05-31,253.419998,257.369995,250.929993,255.800003,252.163345,1401000
2022-06-01,259.049988,259.049988,248.190002,251.399994,247.825897,752000
2022-06-02,251.960007,253.949997,245.910004,253.679993,250.073471,667900
2022-06-03,253.149994,255.309998,251.979996,252.339996,248.752548,531000
2022-06-06,254.059998,259.130005,253.050003,258.720001,255.041824,1167000
2022-06-07,258.140015,260.000000,254.750000,257.920013,254.253220,954000
2022-06-08,256.899994,258.470001,254.679993,254.850006,252.077148,898000
2022-06-09,253.779999,254.660004,248.029999,248.369995,245.667633,721900
2022-06-10,245.919998,251.250000,243.740005,249.330002,246.617203,1372700
2022-06-13,244.800003,247.610001,240.580002,241.850006,239.218582,1138200
2022-06-14,241.850006,242.139999,233.050003,236.320007,233.748749,1186900
2022-06-15,237.300003,238.970001,233.699997,236.789993,234.213623,912100
2022-06-16,234.009995,235.259995,231.460007,234.740005,232.185959,1707100
2022-06-17,235.520004,240.770004,234.750000,235.330002,232.769516,2228500
2022-06-21,238.000000,238.000000,234.509995,236.529999,233.956467,1344900
2022-06-22,235.639999,239.130005,234.029999,237.270004,234.688431,1395900
2022-06-23,238.009995,242.759995,238.009995,242.539993,239.901077,721400
2022-06-24,246.570007,251.259995,243.229996,250.919998,248.189896,1555400
2022-06-27,250.690002,251.149994,247.410004,250.100006,247.378830,765700
2022-06-28,250.529999,251.699997,244.389999,244.529999,241.869431,873800
2022-06-29,244.580002,251.169998,243.660004,249.339996,246.627106,1144700
2022-06-30,248.000000,249.660004,245.479996,246.529999,243.847672,1403100
2022-07-01,246.500000,252.169998,244.320007,251.800003,249.060333,774900
2022-07-05,248.919998,250.490005,243.809998,247.929993,245.232422,777700
2022-07-06,247.759995,250.179993,245.550003,246.279999,243.600388,1063600
2022-07-07,245.800003,248.350006,245.550003,246.389999,243.709183,977800
2022-07-08,246.259995,249.559998,245.500000,245.660004,242.987152,870100
2022-07-11,243.240005,245.000000,242.660004,243.699997,241.048462,562800
2022-07-12,241.369995,242.690002,235.600006,236.919998,234.342224,969400
2022-07-13,235.000000,236.850006,233.210007,235.460007,232.898132,695800
2022-07-14,232.199997,234.750000,231.910004,234.160004,231.612259,685400
2022-07-15,236.809998,240.070007,235.619995,239.240005,236.636993,775200
2022-07-18,238.080002,239.110001,233.929993,234.309998,231.760620,818900
2022-07-19,236.669998,238.809998,235.630005,238.460007,235.865479,764000
2022-07-20,236.449997,237.710007,235.179993,237.190002,234.609283,1093200
2022-07-21,238.610001,242.110001,237.449997,241.080002,238.456970,991700
2022-07-22,241.899994,243.110001,240.330002,242.130005,239.495544,598000
2022-07-25,242.449997,243.669998,241.580002,242.630005,239.990112,634100
2022-07-26,244.449997,245.610001,241.949997,244.149994,241.493546,548900
2022-07-27,243.539993,245.880005,240.110001,244.339996,241.681488,617300
2022-07-28,244.039993,245.669998,239.800003,243.910004,241.256180,1004900
2022-07-29,243.610001,245.320007,242.020004,244.309998,241.651825,1097600
2022-08-01,243.130005,245.399994,243.130005,244.770004,242.106812,724200
