Date,Open,High,Low,Close,Adj Close,Volume
2021-04-05,543.500000,556.900024,541.450012,555.309998,555.309998,9355100
2021-04-12,551.049988,559.750000,538.530029,546.539978,546.539978,15752900
2021-04-19,546.900024,563.559998,500.549988,505.549988,505.549988,54812500
2021-04-26,506.760010,514.549988,499.000000,513.469971,513.469971,20884100
2021-05-03,512.650024,518.950012,491.369995,503.839996,503.839996,18487300
2021-05-10,502.000000,503.149994,478.630005,493.369995,493.369995,19249100
2021-05-17,485.589996,505.399994,478.540009,497.890015,497.890015,15449700
2021-05-24,501.049988,511.760010,498.540009,502.809998,502.809998,13741500
2021-05-31,504.010010,505.410004,487.250000,494.739990,494.739990,11799500
2021-06-07,492.920013,498.820007,482.140015,488.769989,488.769989,15727800
2021-06-14,489.679993,504.489990,486.279999,500.769989,500.769989,19433400
2021-06-21,501.640015,533.059998,492.279999,527.070007,527.070007,23691700
2021-06-28,528.119995,538.539978,524.559998,533.979980,533.979980,12689100
2021-07-05,533.000000,544.640015,528.580017,535.979980,535.979980,11543800
2021-07-12,540.299988,557.539978,527.049988,530.309998,530.309998,18347800
2021-07-19,526.049988,536.640015,504.660004,515.409973,515.409973,30871600
2021-07-26,514.380005,524.469971,509.010010,517.570007,517.570007,11677100
2021-08-02,519.000000,526.840027,505.369995,520.549988,520.549988,11191900
2021-08-09,521.150024,522.669983,507.200012,515.919983,515.919983,8865600
2021-08-16,515.239990,551.390015,512.299988,546.880005,546.880005,18198300
2021-08-23,545.979980,564.169983,543.739990,558.919983,558.919983,11625200
2021-08-30,557.250000,598.760010,556.450012,590.530029,590.530029,19354000
2021-09-06,594.690002,615.599976,593.669983,598.719971,598.719971,18150900
2021-09-13,598.570007,598.570007,575.369995,589.349976,589.349976,15252600
2021-09-20,586.789978,599.320007,568.080017,592.390015,592.390015,14657300
2021-09-27,587.950012,619.000000,576.929993,613.150024,613.150024,23860200
2021-10-04,613.390015,646.840027,594.679993,632.659973,632.659973,25939600
2021-10-11,633.200012,639.419983,621.989990,628.289978,628.289978,15298700
2021-10-18,632.099976,665.460022,617.150024,664.780029,664.780029,37547300
2021-10-25,663.739990,690.969971,657.070007,690.309998,690.309998,15699900
2021-11-01,689.059998,689.969971,645.010010,645.719971,645.719971,19482900
2021-11-08,650.289978,683.340027,642.109985,682.609985,682.609985,14775600
2021-11-15,681.239990,700.989990,671.489990,678.799988,678.799988,12309000
2021-11-22,676.020020,679.479980,646.049988,665.640015,665.640015,9824400
2021-11-29,663.200012,675.380005,594.000000,602.130005,602.130005,20181500
2021-12-06,606.010010,632.460022,601.000000,611.659973,611.659973,13546300
2021-12-13,612.000000,612.640015,581.739990,586.729980,586.729980,15898700
2021-12-20,586.429993,616.880005,584.260010,614.090027,614.090027,9634600
2021-12-27,615.000000,620.609985,602.049988,602.440002,602.440002,8852500
2022-01-03,605.609985,609.989990,538.219971,541.059998,541.059998,20704000
2022-01-10,538.489990,544.270020,511.880005,525.690002,525.690002,23687500
2022-01-17,520.080017,526.640015,379.989990,397.500000,397.500000,80755900
2022-01-24,383.910004,394.799988,351.459991,384.359985,384.359985,96467100
2022-01-31,401.970001,458.480011,396.640015,410.170013,410.170013,74656600
2022-02-07,410.170013,412.980011,387.649994,391.309998,391.309998,38801400
2022-02-14,387.589996,409.359985,385.700012,391.290009,391.290009,29343100
2022-02-21,388.950012,392.420013,354.720001,390.799988,390.799988,23222100
2022-02-28,387.329987,397.750000,357.170013,361.730011,361.730011,25084500
2022-03-07,360.410004,367.019989,340.000000,340.320007,340.320007,28285000
2022-03-14,338.720001,381.799988,329.820007,380.600006,380.600006,32494000
2022-03-21,378.019989,386.660004,366.429993,373.850006,373.850006,20301300
2022-03-28,375.230011,396.500000,366.730011,373.470001,373.470001,23006300
2022-04-04,373.549988,396.019989,353.690002,355.880005,355.880005,24565300
2022-04-11,350.000000,359.410004,339.859985,341.130005,341.130005,15176200
2022-04-18,340.000000,351.679993,210.050003,215.520004,215.520004,250416100
2022-04-25,213.809998,216.660004,185.600006,190.360001,190.360001,108523600
2022-05-02,191.710007,204.380005,175.809998,180.970001,180.970001,69806600
2022-05-09,177.660004,187.770004,162.710007,187.639999,187.639999,71379100
2022-05-16,193.300003,195.889999,175.710007,186.350006,186.350006,56565200
2022-05-23,186.149994,195.250000,177.169998,195.190002,195.190002,42466400
2022-05-30,196.179993,205.470001,190.800003,198.979996,198.979996,36629600
2022-06-06,202.089996,207.380005,180.850006,182.940002,182.940002,37470200
2022-06-13,177.070007,183.850006,164.279999,175.509995,175.509995,54508400
2022-06-20,177.600006,191.190002,169.800003,190.850006,190.850006,46132200
2022-06-27,191.770004,192.199997,170.300003,179.949997,179.949997,34412400
2022-07-04,176.279999,190.210007,172.679993,186.979996,186.979996,25257900
2022-07-11,184.729996,189.220001,169.699997,189.110001,189.110001,50977100
2022-07-18,192.500000,229.350006,188.399994,220.440002,220.440002,139657400
2022-07-25,221.309998,230.750000,211.639999,224.899994,224.899994,48989700
2022-08-01,223.100006,232.070007,220.880005,226.779999,226.779999,30969400
2022-08-08,227.490005,251.619995,224.649994,249.300003,249.300003,41296700
2022-08-15,248.110001,251.990005,235.679993,241.160004,241.160004,30076500
2022-08-22,232.550003,236.949997,223.149994,223.279999,223.279999,28450000
