Date,Open,High,Low,Close,Adj Close,Volume
2013-05-01,42.150002,43.430000,39.990002,39.990002,29.181002,288223000
2013-06-01,39.950001,41.730000,38.970001,40.110001,29.268566,305808000
2013-07-01,40.500000,41.250000,39.500000,40.080002,29.448830,260921100
2013-08-01,40.400002,40.750000,37.799999,38.180000,28.052797,296801300
2013-09-01,38.270000,39.669998,37.750000,37.880001,27.832378,300960000
2013-10-01,38.000000,39.959999,36.830002,39.570000,29.285553,378979000
2013-11-01,39.570000,40.880001,39.220001,40.189999,29.744417,267950200
2013-12-01,40.099998,41.389999,38.869999,41.310001,30.787489,301144500
2014-01-01,41.119999,41.230000,37.720001,37.820000,28.186464,289400900
2014-02-01,38.020000,39.020000,36.889999,38.200001,28.469669,385231900
2014-03-01,37.880001,39.029999,37.849998,38.660000,28.812504,349073700
2014-04-01,38.529999,41.279999,38.040001,40.790001,30.640818,382724700
2014-05-01,40.790001,41.220001,40.259998,40.910000,30.730947,213626400
2014-06-01,40.750000,42.490002,40.150002,42.360001,31.820179,281955100
2014-07-01,42.389999,42.570000,39.250000,39.290001,29.735998,282905200
2014-08-01,39.130001,41.750000,39.060001,41.720001,31.575098,247865300
2014-09-01,41.520000,42.810001,41.180000,42.660000,32.286526,314829200
2014-10-01,42.549999,44.869999,40.099998,41.880001,31.927113,529864600
2014-11-01,41.790001,45.000000,41.590000,44.830002,34.176037,254105000
2014-12-01,44.180000,44.770000,39.799999,42.220001,32.408783,326860800
2015-01-01,42.259998,43.830002,41.110001,41.169998,31.602785,293092200
2015-02-01,41.209999,43.660000,40.900002,43.299999,33.237816,291647700
2015-03-01,43.299999,43.299999,39.610001,40.549999,31.126873,370738500
2015-04-01,40.790001,41.610001,40.099998,40.560001,31.392885,284020300
2015-05-01,40.580002,41.689999,40.389999,40.959999,31.702488,230592600
2015-06-01,41.360001,41.410000,39.119999,39.230000,30.363489,288290300
2015-07-01,39.380001,41.599998,39.220001,41.080002,32.057686,268100000
2015-08-01,40.849998,42.250000,36.560001,39.320000,30.684223,342886000
2015-09-01,38.669998,40.230000,37.840000,40.119999,31.308512,347283900
2015-10-01,40.220001,43.849998,39.360001,42.349998,33.335064,366307300
2015-11-01,42.320000,43.599998,41.340000,42.619999,33.547592,252129100
2015-12-01,42.730000,43.910000,41.970001,42.959999,34.074543,286672000
2016-01-01,42.340000,43.259998,40.750000,42.919998,34.042820,317920800
2016-02-01,42.599998,44.180000,41.900002,43.130001,34.209381,304133400
2016-03-01,43.380001,46.880001,43.169998,46.389999,36.795120,347238100
2016-04-01,46.139999,47.130001,42.869999,44.799999,35.811096,317337800
2016-05-01,44.570000,45.900002,43.939999,44.599998,35.651222,230295800
2016-06-01,44.599998,46.009998,43.320000,45.330002,36.234749,265492600
2016-07-01,45.330002,45.939999,43.099998,43.630001,35.143295,235959400
2016-08-01,43.689999,44.330002,43.080002,43.430000,34.982201,235118300
2016-09-01,43.209999,43.830002,41.849998,42.320000,34.088120,251007200
2016-10-01,42.310001,43.029999,41.400002,42.400002,34.431572,264839100
2016-11-01,42.400002,42.980000,40.349998,40.349998,32.766846,316557000
2016-12-01,40.310001,42.220001,39.880001,41.459999,33.952881,283871000
2017-01-01,41.500000,42.250000,40.689999,41.570000,34.042961,240343500
2017-02-01,41.520000,42.150002,40.220001,41.959999,34.362335,333983800
2017-03-01,42.009998,42.700001,41.740002,42.439999,34.755417,339185400
2017-04-01,42.580002,43.790001,42.270000,43.150002,35.648769,232465400
2017-05-01,43.150002,45.700001,43.099998,45.470001,37.565453,250453800
2017-06-01,45.450001,46.060001,44.650002,44.849998,37.053230,241609300
2017-07-01,45.110001,46.430000,44.150002,45.840000,38.182793,195369200
2017-08-01,45.970001,46.340000,45.250000,45.549999,37.941231,208673800
2017-09-01,45.639999,46.980000,44.380001,45.009998,37.491436,197449400
2017-10-01,45.049999,46.790001,44.750000,45.980000,38.604153,192361800
2017-11-01,45.750000,47.480000,45.029999,45.770000,38.427841,217681900
2017-12-01,45.799999,46.480000,44.919998,45.880001,38.836006,207945400
2018-01-01,45.910000,48.619999,45.340000,47.590000,40.283470,256417300
2018-02-01,47.410000,47.730000,42.189999,43.220001,36.584393,292809500
2018-03-01,43.099998,45.090000,42.250000,43.430000,36.762154,278776900
2018-04-01,43.439999,45.029999,41.910000,43.209999,36.898804,256838800
2018-05-01,42.959999,43.279999,41.450001,43.000000,36.719475,252954800
2018-06-01,43.099998,44.520000,42.959999,43.860001,37.453869,259306900
2018-07-01,43.779999,46.669998,43.580002,46.630001,40.173923,207676200
2018-08-01,46.450001,46.869999,44.389999,44.570000,38.399139,231152100
2018-09-01,44.599998,46.689999,44.509998,46.189999,39.794842,193542300
2018-10-01,46.169998,48.080002,44.250000,47.880001,41.601734,326355300
2018-11-01,47.810001,50.840000,47.299999,50.400002,43.791294,279957400
2018-12-01,49.869999,50.509998,45.660000,47.349998,41.466557,308108600
2019-01-01,46.939999,48.779999,46.340000,48.130001,42.149635,290752700
2019-02-01,48.480000,49.939999,44.419998,45.340000,39.706310,388570200
2019-03-01,45.470001,46.919998,44.610001,46.860001,41.037441,363961200
2019-04-01,46.990002,49.180000,46.040001,49.060001,43.339153,238015200
2019-05-01,48.950001,49.900002,47.070000,49.130001,43.400982,258269900
