"Date","Open","High","Low","Close","Volume"
"2022-01-07",15.359999656677246,15.359999656677246,13.9399995803833,14.130000114440918,13413976
"2022-01-14",13.850000381469727,14.720000267028809,13.571000099182129,13.970000267028809,9555294
"2022-01-21",13.869999885559082,13.869999885559082,12.75,12.770000457763672,8257107
"2022-01-28",12.34000015258789,12.842599868774414,11.729999542236328,12.3100004196167,11028268
"2022-02-04",12.369999885559082,13.380000114440918,12.180000305175781,12.800000190734863,5185195
"2022-02-11",12.859999656677246,13.399999618530273,12.4399995803833,12.520000457763672,4846246
"2022-02-18",12.479999542236328,12.9399995803833,11.739999771118164,11.829999923706055,3573396
"2022-02-25",11.619999885559082,11.979999542236328,10.829999923706055,11.970000267028809,4803915
"2022-03-04",11.800000190734863,12.159899711608887,11.10260009765625,11.1899995803833,3118586
"2022-03-11",11.,11.25,10.510000228881836,10.65999984741211,3948813
"2022-03-18",10.579999923706055,11.9399995803833,10.25,11.930000305175781,3281351
"2022-03-25",11.859999656677246,12.199999809265137,11.510199546813965,11.949999809265137,2302639
"2022-04-01",11.90999984741211,12.609999656677246,11.8100004196167,11.949999809265137,2671890
"2022-04-08",12.069999694824219,12.470000267028809,11.210000038146973,11.270000457763672,2312789
"2022-04-14",11.039999961853027,11.369999885559082,10.84000015258789,10.850000381469727,1817187
"2022-04-22",10.729999542236328,11.0649995803833,9.90999984741211,9.949999809265137,2909938
"2022-04-29",9.760000228881836,10.125,9.430000305175781,9.600000381469727,4065665
"2022-05-06",9.569999694824219,10.220000267028809,9.109999656677246,9.25,2742325
"2022-05-13",9.,9.079999923706055,8.000699996948242,8.989999771118164,6333301
"2022-05-20",8.90999984741211,9.1850004196167,8.510000228881836,8.8100004196167,2301543
"2022-05-27",8.859999656677246,9.119999885559082,8.199999809265137,9.109999656677246,2125666
"2022-06-03",9.119999885559082,9.369999885559082,8.854999542236328,9.020000457763672,1329813
"2022-06-10",9.15999984741211,9.350000381469727,8.399999618530273,8.420000076293945,2276005
"2022-06-17",8.069999694824219,8.329999923706055,7.695000171661377,7.909999847412109,2285736
"2022-06-24",8.0600004196167,8.859999656677246,8.010000228881836,8.859999656677246,1442754
"2022-07-01",8.869999885559082,8.89840030670166,7.880000114440918,8.09000015258789,1508853
"2022-07-08",7.929999828338623,8.937600135803223,7.875,8.8100004196167,1283925
"2022-07-15",8.670000076293945,8.670000076293945,8.020000457763672,8.390000343322754,1156322
"2022-07-22",8.510000228881836,9.289999961853027,8.430000305175781,8.75,1687798
"2022-07-29",8.729999542236328,9.,8.359999656677246,8.989999771118164,1623613
"2022-08-05",8.920000076293945,9.800000190734863,8.810199737548828,9.699999809265137,1965747
"2022-08-12",9.680000305175781,10.289999961853027,9.399999618530273,10.130000114440918,2447444
"2022-08-19",10.100000381469727,10.18850040435791,9.3100004196167,9.350000381469727,1668055
"2022-08-26",9.15999984741211,9.34000015258789,8.829999923706055,8.829999923706055,1464671
"2022-09-02",8.699999809265137,8.850000381469727,8.244999885559082,8.369999885559082,1214685
"2022-09-09",8.380000114440918,8.90939998626709,8.149999618530273,8.899999618530273,1235277
"2022-09-16",8.9399995803833,9.050000190734863,8.069999694824219,8.140000343322754,1584728
"2022-09-23",8.0600004196167,8.210000038146973,7.5,7.610000133514404,1333400
"2022-09-30",7.599999904632568,7.788000106811523,7.375,7.389999866485596,1772347
"2022-10-07",7.429999828338623,8.050000190734863,7.329999923706055,7.519999980926514,1423820
"2022-10-14",7.489999771118164,7.5,6.925000190734863,7.099999904632568,1615893
"2022-10-21",7.349999904632568,7.710000038146973,7.159999847412109,7.409999847412109,1415248
"2022-10-28",7.340000152587891,7.755000114440918,7.139999866485596,7.5,1506297
"2022-11-04",7.429999828338623,7.559999942779541,6.940000057220459,7.079999923706055,1546216
"2022-11-11",7.139999866485596,7.849999904632568,6.789999961853027,7.800000190734863,1905794
"2022-11-18",7.75,8.11989974975586,7.559999942779541,7.619999885559082,1106119
"2022-11-25",7.539999961853027,7.730000019073486,7.40500020980835,7.639999866485596,931825
"2022-12-02",7.53000020980835,8.,7.428999900817871,7.949999809265137,1006800
