"Date","Open","High","Low","Close","Volume"
"2022-02-15",130.63999938964844,131.67999267578125,129.61000061035156,129.94000244140625,4395714
"2022-02-16",129.4499969482422,130.44000244140625,128.25999450683594,129.17999267578125,4875612
"2022-02-17",128.0500030517578,128.5,124.8499984741211,124.97000122070312,6796997
"2022-02-18",124.94000244140625,125.44000244140625,123.61000061035156,124.3499984741211,4609212
"2022-02-22",124.19999694824219,125.,122.68000030517578,123.91999816894531,5349687
"2022-02-23",124.37999725341797,124.69999694824219,121.87000274658203,122.06999969482422,4086367
"2022-02-24",120.,122.0999984741211,118.80999755859375,121.97000122070312,6563202
"2022-02-25",122.05000305175781,124.26200103759766,121.44999694824219,124.18000030517578,4460904
"2022-02-28",122.20999908447266,123.38500213623047,121.03900146484375,122.51000213623047,6757332
"2022-03-01",122.66999816894531,123.38999938964844,120.69999694824219,121.3499984741211,4873331
"2022-03-02",122.58999633789062,124.63999938964844,121.80000305175781,123.86000061035156,4891435
"2022-03-03",124.95999908447266,126.66500091552734,124.23500061035156,125.93000030517578,5206649
"2022-03-04",124.4000015258789,127.3499984741211,124.20999908447266,126.62000274658203,4402911
"2022-03-07",126.47000122070312,127.90499877929688,125.62000274658203,126.06999969482422,5047358
"2022-03-08",126.62000274658203,128.34500122070312,124.81999969482422,125.68000030517578,4887565
"2022-03-09",127.41000366210938,128.10000610351562,125.91000366210938,126.22000122070312,4403499
"2022-03-10",125.75,126.02999877929688,123.125,124.3499984741211,5326835
"2022-03-11",125.,126.7699966430664,123.91000366210938,123.95999908447266,4119630
"2022-03-14",124.44999694824219,125.16000366210938,122.68499755859375,123.94000244140625,3289440
"2022-03-15",124.,125.94000244140625,123.22000122070312,125.63999938964844,4021228
"2022-03-16",126.5,127.28399658203125,124.70999908447266,127.04000091552734,4292845
"2022-03-17",127.0999984741211,128.2899932861328,126.52999877929688,127.95999908447266,3671903
"2022-03-18",127.37999725341797,128.92999267578125,126.37000274658203,128.75999450683594,7466026
"2022-03-21",129.,129.74000549316406,127.4000015258789,128.10000610351562,3384636
"2022-03-22",128.5,129.3000030517578,127.8499984741211,129.05999755859375,2690193
"2022-03-23",129.0800018310547,129.32000732421875,128.25,128.3000030517578,2924535
"2022-03-24",128.3300018310547,129.3699951171875,127.80000305175781,129.25,2971075
"2022-03-25",129.5,131.39999389648438,129.30999755859375,131.35000610351562,3531746
"2022-03-28",130.82000732421875,131.5,129.60000610351562,131.47000122070312,2483492
"2022-03-29",132.0399932861328,132.83999633789062,130.42999267578125,131.94000244140625,5791032
"2022-03-30",132.00999450683594,133.0800018310547,131.38999938964844,132.1300048828125,2622860
"2022-03-31",130.72000122070312,131.8800048828125,130.,130.02000427246094,4274029
"2022-04-01",129.66000366210938,130.27000427246094,128.05999755859375,130.14999389648438,4012373
"2022-04-04",130.25999450683594,130.4499969482422,128.92999267578125,130.27000427246094,2811100
"2022-04-05",129.85000610351562,131.22999572753906,128.66000366210938,128.88999938964844,3107181
"2022-04-06",127.77999877929688,129.51499938964844,127.25,129.38999938964844,3958057
"2022-04-07",128.8699951171875,129.25,126.7300033569336,128.5500030517578,3538317
"2022-04-08",128.00999450683594,128.77999877929688,127.2699966430664,127.7300033569336,3143309
"2022-04-11",127.94999694824219,128.1750030517578,126.18000030517578,126.37000274658203,3202545
"2022-04-12",126.41999816894531,127.33999633789062,125.58399963378906,125.9800033569336,2690998
"2022-04-13",125.63999938964844,126.66999816894531,124.91000366210938,126.13999938964844,3064918
"2022-04-14",128.92999267578125,130.5800018310547,126.37999725341797,126.55999755859375,6384180
"2022-04-18",126.5999984741211,127.38999938964844,125.52999877929688,126.16999816894531,4884150
"2022-04-19",126.08000183105469,129.39999389648438,126.,129.14999389648438,7971361
"2022-04-20",135.,139.55999755859375,133.3800048828125,138.32000732421875,17859155
"2022-04-21",138.22999572753906,141.8800048828125,137.35000610351562,139.85000610351562,9922349
"2022-04-22",139.6999969482422,140.44000244140625,137.35000610351562,138.25,6508599
"2022-04-25",137.58999633789062,139.64999389648438,135.19000244140625,139.10000610351562,5748289
"2022-04-26",139.,139.8699951171875,136.1699981689453,136.19000244140625,4956236
"2022-04-27",135.77999877929688,137.1199951171875,134.6300048828125,135.05999755859375,4369052
"2022-04-28",136.85000610351562,136.99000549316406,134.80999755859375,135.74000549316406,4477068
"2022-04-29",135.1300048828125,135.55499267578125,132.,132.2100067138672,5078660
"2022-05-02",133.,133.77000427246094,130.88999938964844,133.0399932861328,4213477
"2022-05-03",133.,133.60000610351562,131.99000549316406,132.52000427246094,3688574
"2022-05-04",132.8699951171875,137.8699951171875,132.13999938964844,137.39999389648438,5932574
"2022-05-05",136.4600067138672,137.25999450683594,134.75999450683594,135.9199981689453,5957434
"2022-05-06",135.47000122070312,137.99000549316406,135.47000122070312,137.6699981689453,7306396
"2022-05-09",134.41000366210938,136.34500122070312,133.31500244140625,134.44000244140625,7647933
"2022-05-10",135.,135.41000366210938,128.42999267578125,129.1300048828125,8642398
"2022-05-11",129.86000061035156,132.9600067138672,129.86000061035156,130.75,5301131
"2022-05-12",131.27000427246094,133.6199951171875,130.41000366210938,132.89999389648438,5384809
"2022-05-13",133.,133.8000030517578,131.0500030517578,133.60000610351562,4195218
"2022-05-16",133.10000610351562,136.50999450683594,132.41000366210938,135.02999877929688,4250395
"2022-05-17",137.19000244140625,138.3699951171875,135.63999938964844,138.3699951171875,4372909
"2022-05-18",137.10000610351562,137.61500549316406,132.1699981689453,132.94000244140625,6003015
"2022-05-19",132.,132.32000732421875,128.7100067138672,129.66000366210938,5819664
"2022-05-20",130.17999267578125,130.3699951171875,125.80000305175781,128.47999572753906,6914458
"2022-05-23",129.5,131.9499969482422,129.4199981689453,131.1699981689453,3591511
"2022-05-24",130.57000732421875,134.3699951171875,130.4199981689453,133.8000030517578,4189723
"2022-05-25",132.86000061035156,134.82000732421875,132.86000061035156,134.38999938964844,3299303
"2022-05-26",135.,137.5500030517578,134.52000427246094,136.88999938964844,3929338
"2022-05-27",137.38999938964844,139.73899841308594,137.24000549316406,139.27000427246094,4608215
"2022-05-31",138.1999969482422,139.8300018310547,136.80999755859375,138.83999633789062,7978053
"2022-06-01",139.6699981689453,140.47000122070312,138.52000427246094,139.42999267578125,3796488
"2022-06-02",139.4499969482422,140.2899932861328,136.85000610351562,140.14999389648438,3734812
"2022-06-03",140.25999450683594,142.57899475097656,139.74000549316406,141.17999267578125,4352213
"2022-06-06",142.97999572753906,144.72999572753906,142.,142.8800048828125,4767100
"2022-06-07",142.60000610351562,142.97999572753906,140.9600067138672,142.77999877929688,2887051
"2022-06-08",142.07000732421875,142.8000030517578,140.14999389648438,140.8300018310547,3005666
"2022-06-09",140.14999389648438,141.0399932861328,137.92999267578125,137.9600067138672,3592551
"2022-06-10",137.8000030517578,137.8000030517578,135.25,136.19000244140625,4661716
"2022-06-13",133.97000122070312,137.57000732421875,133.75999450683594,135.11000061035156,6486044
"2022-06-14",135.,136.9499969482422,134.86000061035156,135.72000122070312,4607785
"2022-06-15",136.00999450683594,138.4499969482422,135.5800018310547,137.05999755859375,4606887
"2022-06-16",135.3000030517578,136.24000549316406,134.38999938964844,135.6699981689453,5386396
"2022-06-17",135.99000549316406,136.97999572753906,132.85000610351562,135.02000427246094,12968509
"2022-06-21",135.89999389648438,138.5,135.89999389648438,137.85000610351562,4089272
"2022-06-22",136.10000610351562,138.17999267578125,136.02999877929688,137.0800018310547,3791635
"2022-06-23",137.13999938964844,138.6199951171875,136.5,138.44000244140625,4547925
"2022-06-24",139.1999969482422,142.3699951171875,139.1300048828125,142.05999755859375,11493012
"2022-06-27",142.25999450683594,143.8300018310547,141.9499969482422,142.8000030517578,3935968
"2022-06-28",142.9199981689453,144.15499877929688,141.32000732421875,141.86000061035156,4065202
"2022-06-29",142.74000549316406,143.52099609375,139.5,140.7100067138672,4161491
"2022-06-30",139.5800018310547,142.4600067138672,139.27999877929688,141.19000244140625,4878020
"2022-07-01",141.,141.6699981689453,139.25999450683594,141.1199951171875,4012106
"2022-07-05",139.97000122070312,139.97000122070312,135.27000427246094,137.6199951171875,6274067
"2022-07-06",138.,139.13999938964844,137.1300048828125,138.0800018310547,3237059
"2022-07-07",138.91000366210938,141.3249969482422,138.8300018310547,140.8300018310547,3897077
"2022-07-08",140.75999450683594,141.32000732421875,139.82000732421875,140.47000122070312,2820928
"2022-07-11",140.6199951171875,141.8699951171875,140.1300048828125,141.,3912773
"2022-07-12",140.83999633789062,141.5500030517578,138.56500244140625,139.17999267578125,3235571
"2022-07-13",137.17999267578125,138.89999389648438,136.8000030517578,137.17999267578125,4123213
"2022-07-14",135.60000610351562,139.42999267578125,135.02000427246094,139.05999755859375,5298351
"2022-07-15",140.67999267578125,140.67999267578125,138.61000061035156,139.9199981689453,4519320
"2022-07-18",140.14999389648438,140.30999755859375,137.78399658203125,138.1300048828125,8231694
"2022-07-19",131.5800018310547,132.55999755859375,127.72000122070312,130.8800048828125,29690535
"2022-07-20",130.6999969482422,130.72000122070312,128.05999755859375,129.17999267578125,9882016
"2022-07-21",128.75,128.80999755859375,125.12999725341797,127.1500015258789,11975361
"2022-07-22",127.02999877929688,128.32000732421875,125.70999908447266,128.25,6467205
"2022-07-25",128.44000244140625,129.12600708007812,127.9000015258789,128.5399932861328,4702352
"2022-07-26",128.25999450683594,129.3000030517578,127.62999725341797,128.0800018310547,3645313
"2022-07-27",127.97000122070312,129.42999267578125,127.58000183105469,129.1199951171875,4175625
"2022-07-28",128.75,129.80999755859375,128.6060028076172,129.22000122070312,3913680
"2022-07-29",129.52000427246094,131.,129.30999755859375,130.7899932861328,5786815
"2022-08-01",130.75,132.6999969482422,130.6999969482422,132.0399932861328,4142099
"2022-08-02",132.1999969482422,132.77999877929688,130.50999450683594,131.80999755859375,4403633
"2022-08-03",131.82000732421875,132.86199951171875,131.32000732421875,132.33999633789062,3088532
"2022-08-04",132.14999389648438,132.28700256347656,131.02000427246094,131.63999938964844,3179789
"2022-08-05",131.25,132.6699981689453,131.07000732421875,132.47999572753906,2586519
"2022-08-08",133.10000610351562,133.35000610351562,132.02000427246094,132.61000061035156,3825145
"2022-08-09",129.9199981689453,130.7899932861328,129.1199951171875,129.47000122070312,3495991
"2022-08-10",130.75,131.77999877929688,130.33999633789062,131.5,3663995
"2022-08-11",132.36000061035156,133.22500610351562,132.,132.5399932861328,3501925
"2022-08-12",132.6199951171875,134.08999633789062,131.97999572753906,134.00999450683594,2767054
"2022-08-15",132.9600067138672,135.19000244140625,132.24000549316406,134.92999267578125,2791241
"2022-08-16",134.60000610351562,137.3699951171875,134.45199584960938,136.55999755859375,4313600
"2022-08-17",136.4600067138672,138.4149932861328,136.3000030517578,137.7899932861328,3667568
"2022-08-18",137.7899932861328,139.1199951171875,137.75,139.07000732421875,3177726
"2022-08-19",138.75,139.33999633789062,137.66000366210938,138.3699951171875,3155842
"2022-08-22",137.64999389648438,137.85000610351562,135.47000122070312,135.5500030517578,3093629
"2022-08-23",135.3699951171875,136.10000610351562,134.72000122070312,134.74000549316406,4141798
"2022-08-24",134.88999938964844,135.11000061035156,133.11000061035156,133.22999572753906,2855421
"2022-08-25",133.64999389648438,134.4250030517578,133.07000732421875,133.97999572753906,2706005
"2022-08-26",134.10000610351562,134.17999267578125,130.33999633789062,130.3800048828125,4185254
"2022-08-29",129.99000549316406,131.4199981689453,129.57000732421875,130.30999755859375,2782973
"2022-08-30",130.55999755859375,130.77000427246094,129.2899932861328,129.5800018310547,2407888
"2022-08-31",129.9199981689453,130.,128.39999389648438,128.4499969482422,3490380
"2022-09-01",128.39999389648438,129.81700134277344,127.73999786376953,129.66000366210938,3396219
"2022-09-02",130.3000030517578,130.55999755859375,127.23999786376953,127.79000091552734,3040813
"2022-09-06",127.80000305175781,128.05999755859375,126.30000305175781,126.72000122070312,3347108
"2022-09-07",126.69000244140625,127.86699676513672,126.27999877929688,127.70999908447266,2401513
"2022-09-08",127.19999694824219,128.5399932861328,126.58999633789062,128.47000122070312,2964613
"2022-09-09",128.89999389648438,129.49000549316406,128.05999755859375,129.19000244140625,3293365
"2022-09-12",130.3300018310547,130.99000549316406,129.88999938964844,130.66000366210938,3741168
"2022-09-13",129.13999938964844,129.90899658203125,126.77100372314453,127.25,4565585
"2022-09-14",127.5,129.,126.84500122070312,127.69000244140625,3819067
"2022-09-15",127.38999938964844,127.46499633789062,124.9000015258789,125.48999786376953,5141671
"2022-09-16",124.36000061035156,127.52999877929688,123.83000183105469,127.2699966430664,9839696
"2022-09-19",126.48999786376953,128.05999755859375,126.27999877929688,127.7300033569336,3981606
"2022-09-20",126.9000015258789,126.98999786376953,125.5199966430664,126.30000305175781,2837485
"2022-09-21",126.88999938964844,127.83999633789062,124.91999816894531,124.93000030517578,3389545
"2022-09-22",124.76000213623047,126.51000213623047,124.41000366210938,125.30999755859375,4046748
"2022-09-23",124.52999877929688,125.,121.73999786376953,122.70999908447266,5195693
"2022-09-26",122.30000305175781,124.26000213623047,121.75,122.01000213623047,3987817
"2022-09-27",122.5999984741211,123.94999694824219,121.08000183105469,121.73999786376953,4117215
"2022-09-28",121.6500015258789,123.2300033569336,119.80999755859375,122.76000213623047,4996378
"2022-09-29",121.8499984741211,122.62000274658203,120.56999969482422,121.62999725341797,3817723
"2022-09-30",121.66000366210938,122.43000030517578,118.61000061035156,118.80999755859375,5346108
"2022-10-03",120.16000366210938,122.20999908447266,119.5999984741211,121.51000213623047,4261729
"2022-10-04",122.80000305175781,125.6500015258789,122.5199966430664,125.5,4566055
"2022-10-05",124.70999908447266,126.45999908447266,124.2300033569336,125.73999786376953,3212872
"2022-10-06",124.87999725341797,125.30000305175781,121.7699966430664,122.2300033569336,5074624
"2022-10-07",121.5,121.802001953125,118.06999969482422,118.81999969482422,4499672
"2022-10-10",119.79000091552734,119.95999908447266,117.04000091552734,117.75,5990008
"2022-10-11",117.45999908447266,119.2300033569336,116.94000244140625,117.80000305175781,4043265
"2022-10-12",118.,118.80999755859375,117.19999694824219,117.56999969482422,3338754
"2022-10-13",116.0999984741211,122.1500015258789,115.54499816894531,121.79000091552734,5837645
"2022-10-14",121.80000305175781,122.54000091552734,119.83999633789062,120.04000091552734,3763840
"2022-10-17",121.80000305175781,122.875,121.43000030517578,121.5199966430664,5458585
"2022-10-18",123.,123.94000244140625,121.81999969482422,122.94000244140625,5120336
"2022-10-19",122.36000061035156,123.94000244140625,121.98799896240234,122.51000213623047,5906576
"2022-10-20",126.25,128.9600067138672,125.1500015258789,128.3000030517578,13623115
"2022-10-21",128.38999938964844,130.84500122070312,127.58999633789062,129.89999389648438,7201256
"2022-10-24",130.89999389648438,133.11000061035156,129.85000610351562,132.69000244140625,5610914
"2022-10-25",132.,133.3000030517578,131.3000030517578,132.92999267578125,5957623
"2022-10-26",133.72000122070312,135.86300659179688,132.80999755859375,135.00999450683594,5140023
"2022-10-27",135.5500030517578,136.39999389648438,134.44500732421875,134.77000427246094,3993168
"2022-10-28",135.55999755859375,138.86099243164062,135.22000122070312,138.50999450683594,5965457
"2022-10-31",138.05999755859375,138.77000427246094,136.59500122070312,138.2899932861328,4915270
"2022-11-01",138.25,138.64999389648438,136.6999969482422,138.1999969482422,3590607
"2022-11-02",137.75,140.1699981689453,136.8000030517578,136.8300018310547,5365264
"2022-11-03",136.4199981689453,136.47999572753906,133.97000122070312,134.47000122070312,4442443
"2022-11-04",135.64999389648438,137.72999572753906,134.94000244140625,136.9600067138672,4177972
"2022-11-07",136.63999938964844,138.6999969482422,136.50999450683594,138.33999633789062,4043062
"2022-11-08",139.,140.92999267578125,138.72000122070312,140.0399932861328,5042756
"2022-11-09",137.9499969482422,138.89999389648438,136.94000244140625,137.38999938964844,4720007
"2022-11-10",140.25999450683594,141.3699951171875,138.2899932861328,141.22999572753906,5389025
"2022-11-11",141.5,144.1300048828125,140.9600067138672,143.1699981689453,5871264
"2022-11-14",142.6300048828125,146.0800018310547,142.17999267578125,144.1999969482422,5245624
"2022-11-15",144.0800018310547,146.16099548339844,142.,144.33999633789062,4727107
"2022-11-16",144.1300048828125,144.9499969482422,144.00799560546875,144.52000427246094,3445302
"2022-11-17",143.41000366210938,146.17999267578125,143.25,146.08999633789062,3955162
"2022-11-18",146.55999755859375,148.30999755859375,145.94000244140625,147.63999938964844,4661735
"2022-11-21",147.5500030517578,147.92799377441406,146.4499969482422,146.67999267578125,3476208
"2022-11-22",147.60000610351562,149.35000610351562,147.02000427246094,149.10000610351562,7062060
"2022-11-23",149.10000610351562,150.4600067138672,148.3000030517578,148.75,3658459
"2022-11-25",148.27000427246094,149.49000549316406,148.1009979248047,148.3699951171875,2075156
"2022-11-28",147.97999572753906,148.24000549316406,145.93499755859375,146.17999267578125,3538696
"2022-11-29",145.91000366210938,147.16700744628906,145.6999969482422,146.49000549316406,2754744
"2022-11-30",146.19000244140625,149.63999938964844,145.6699981689453,148.89999389648438,6377582
"2022-12-01",149.97999572753906,150.00999450683594,147.33999633789062,149.16000366210938,4495924
"2022-12-02",148.1300048828125,149.16000366210938,147.72999572753906,148.6699981689453,2899995
