Date,Open,High,Low,Close,Adj Close,Volume
2019-05-01,136.500000,138.179993,120.050003,125.580002,125.580002,26287500
2019-06-01,125.519997,154.294998,121.330002,146.220001,146.220001,42353700
2019-07-01,148.100006,156.800003,142.580002,154.940002,154.940002,28171100
2019-08-01,154.940002,161.380005,130.020004,134.949997,134.949997,24831400
2019-09-01,134.380005,136.690002,110.750000,114.000000,114.000000,28367000
2019-10-01,117.410004,144.619995,110.570000,144.300003,144.300003,40695800
2019-11-01,145.000000,154.309998,135.250000,142.550003,142.550003,31328500
2019-12-01,143.080002,154.000000,140.009995,149.550003,149.550003,21418600
2020-01-01,151.000000,159.979996,140.000000,141.300003,141.300003,24631300
2020-02-01,141.729996,156.000000,129.639999,137.119995,137.119995,34900100
2020-03-01,137.979996,149.350006,109.180000,121.440002,121.440002,37636100
2020-04-01,119.809998,163.940002,116.000000,151.570007,151.570007,31530400
2020-05-01,144.500000,196.750000,143.009995,180.929993,180.929993,38437500
2020-06-01,181.500000,271.709991,177.210007,258.190002,258.190002,87808700
2020-07-01,256.000000,299.670013,243.110001,257.820007,257.820007,65042400
2020-08-01,259.000000,284.908997,241.270004,282.160004,282.160004,30563800
2020-09-01,284.649994,294.670013,220.699997,242.570007,242.570007,34676600
2020-10-01,244.520004,292.790009,235.880005,239.889999,239.889999,32087300
2020-11-01,240.009995,291.720001,228.110001,291.369995,291.369995,28055900
2020-12-01,291.040009,346.440002,281.190002,314.660004,314.660004,36671300
2021-01-01,317.420013,370.950012,305.510010,315.000000,315.000000,25112000
2021-02-01,319.450012,387.440002,295.339996,307.380005,307.380005,41808200
2021-03-01,313.000000,326.149994,249.000000,267.950012,267.950012,33073800
2021-04-01,271.190002,300.940002,251.960007,252.119995,252.119995,35521200
2021-05-01,255.419998,258.600006,211.100006,241.570007,241.570007,31429700
2021-06-01,243.500000,280.540009,231.524994,275.589996,275.589996,28137500
2021-07-01,273.500000,275.250000,213.110001,228.669998,228.669998,31281000
2021-08-01,228.720001,235.419998,201.677994,234.339996,234.339996,34923700
2021-09-01,236.500000,263.589996,218.509995,225.339996,225.339996,25593500
2021-10-01,227.020004,293.320007,218.660004,289.399994,289.399994,25498500
2021-11-01,295.399994,305.600006,235.895004,238.500000,238.500000,30379200
2021-12-01,238.149994,245.809998,216.000000,234.029999,234.029999,26413200
2022-01-01,235.250000,247.199997,164.410004,196.259995,196.259995,39915500
2022-02-01,199.130005,208.490005,135.554993,156.190002,156.190002,65053200
2022-03-01,159.339996,159.490005,118.199997,151.020004,151.020004,43474200
2022-04-01,152.539993,160.059998,95.220001,101.650002,101.650002,53868200
2022-05-01,101.169998,115.599998,89.029999,112.769997,112.769997,52691200
2022-06-01,114.019997,119.000000,92.055000,93.830002,93.830002,47335200
2022-07-01,94.680000,121.639999,93.660004,113.019997,113.019997,42493300
2022-08-01,111.440002,126.269997,105.769997,108.150002,108.150002,26536600
2022-09-01,106.059998,113.180000,85.918999,86.300003,86.300003,28043500
2022-10-01,87.500000,98.639999,78.500000,80.580002,80.580002,54254000
2022-11-01,81.599998,86.841003,69.285004,79.419998,79.419998,35443200
2022-12-01,80.250000,87.480003,71.720001,78.949997,78.949997,34776600
2023-01-01,81.879997,113.300003,79.139999,112.720001,112.720001,47395900
2023-02-01,113.370003,128.979996,111.629997,116.300003,116.300003,42875000
2023-03-01,117.919998,134.360001,114.639999,133.619995,133.619995,34720800
2023-04-01,132.369995,136.725006,129.070007,132.479996,132.479996,4091700
2023-04-06,130.080002,133.289993,129.070007,132.479996,132.479996,766589
