Date,Open,High,Low,Close,Adj Close,Volume
2021-04-05,138.807495,144.714996,137.115005,144.000000,143.765137,69087200
2021-04-12,142.897507,162.142502,141.392502,159.125000,158.865448,286472400
2021-04-19,155.365005,158.074997,147.835007,152.652496,152.403519,146061600
2021-04-26,151.850006,156.705002,149.970001,150.095001,149.850189,94689200
2021-05-03,151.250000,152.467499,140.102493,148.122498,147.880905,132396800
2021-05-10,147.872498,148.059998,134.589996,142.429993,142.197678,140191600
2021-05-17,141.570007,152.220001,135.432495,149.917496,149.672958,174182000
2021-05-24,152.125000,162.774994,151.759995,162.445007,162.180054,258667600
2021-05-31,162.699997,176.610001,159.032501,175.782501,175.495804,226410000
2021-06-07,175.712494,179.392502,171.759995,178.252502,177.961777,198534000
2021-06-14,179.059998,193.750000,175.845001,186.387497,186.126144,265004400
2021-06-21,184.352493,194.199997,178.227493,190.309998,190.043121,218417200
2021-06-28,193.612503,205.052505,193.190002,204.869995,204.582703,201253600
2021-07-05,207.375000,208.750000,197.007507,200.502502,200.221344,166506000
2021-07-12,202.399994,205.327499,180.729996,181.610001,181.355331,223158000
2021-07-19,179.152496,198.869995,178.654999,195.580002,195.305756,207426200
2021-07-26,193.110001,198.529999,187.410004,194.990005,194.716568,102927500
2021-08-02,197.000000,207.330002,192.199997,203.660004,203.374405,114049600
2021-08-09,204.460007,205.080002,194.300003,201.880005,201.596924,84632100
2021-08-16,201.350006,208.649994,187.619995,208.160004,207.868103,214367000
2021-08-23,209.710007,227.220001,209.500000,226.360001,226.042572,176346900
2021-08-30,228.300003,230.429993,221.199997,228.429993,228.109665,119256300
2021-09-06,228.330002,228.990005,219.770004,224.779999,224.504379,89777300
2021-09-13,226.839996,229.639999,218.300003,219.000000,218.731491,111432900
2021-09-20,211.460007,225.350006,206.619995,220.809998,220.539261,128906400
2021-09-27,217.100006,217.990005,202.029999,207.419998,207.165680,126866500
2021-10-04,205.039993,213.220001,195.550003,208.309998,208.054596,133029600
2021-10-11,205.750000,219.309998,205.110001,218.619995,218.351929,97675700
2021-10-18,217.490005,231.300003,216.440002,227.259995,226.981339,93421700
2021-10-25,229.729996,257.089996,227.699997,255.669998,255.356506,148883000
2021-11-01,256.489990,314.000000,252.270004,297.519989,297.155182,280465300
2021-11-08,301.489990,323.100006,287.779999,303.899994,303.527344,253127900
2021-11-15,305.519989,330.880005,288.000000,329.850006,329.445557,239347900
2021-11-22,335.170013,346.470001,308.799988,315.029999,314.643738,200472900
2021-11-29,323.660004,334.119995,301.299988,306.929993,306.553650,257861300
2021-12-06,298.799988,324.489990,280.380005,301.980011,301.646637,270487400
2021-12-13,302.489990,311.600006,272.500000,278.010010,277.703094,338480000
2021-12-20,273.049988,300.589996,271.450012,296.399994,296.072784,172443800
2021-12-27,296.600006,313.299988,293.309998,294.109985,293.785339,174281000
2022-01-03,298.149994,307.109985,270.570007,272.470001,272.169220,228089000
2022-01-10,265.809998,285.950012,256.440002,269.420013,269.122620,231818600
2022-01-17,262.600006,266.380005,232.630005,233.740005,233.481995,206672400
2022-01-24,223.300003,240.570007,208.880005,228.399994,228.147873,345168400
2022-01-31,231.820007,258.170013,230.520004,243.190002,242.921570,239203100
2022-02-07,243.720001,269.250000,237.729996,239.490005,239.225662,243018100
2022-02-14,239.339996,265.820007,231.000000,236.419998,236.159012,344481900
2022-02-21,230.350006,242.169998,208.899994,241.570007,241.303360,246460000
2022-02-28,239.919998,246.649994,224.820007,229.360001,229.106827,207552700
2022-03-07,228.169998,232.199997,206.500000,221.000000,220.793671,229630500
