"Date","Open","High","Low","Close","Volume"
"2022-01-03",145.05499267578125,145.8509979248047,143.71299743652344,144.99200439453125,28678940
"2022-01-04",145.39599609375,146.48500061035156,143.71600341796875,144.39999389648438,28399440
"2022-01-05",144.4199981689453,144.49899291992188,137.68800354003906,137.77499389648438,54618280
"2022-01-06",136.99899291992188,139.94000244140625,136.5590057373047,137.7469940185547,37347420
"2022-01-07",138.14500427246094,138.44900512695312,135.76600646972656,137.01699829101562,29760560
"2022-01-10",135.0780029296875,138.82000732421875,133.1649932861328,138.66900634765625,44408120
"2022-01-11",138.0070037841797,140.21600341796875,136.69200134277344,139.73599243164062,28729700
"2022-01-12",141.14999389648438,142.60800170898438,140.69500732421875,141.42999267578125,26112040
"2022-01-13",141.5399932861328,142.85000610351562,138.40899658203125,138.58700561523438,31436600
"2022-01-14",137.07899475097656,140.74200439453125,136.99899291992188,139.47999572753906,29661280
"2022-01-18",136.1750030517578,137.1320037841797,135.43800354003906,135.9980010986328,34888100
"2022-01-19",136.5229949951172,137.9600067138672,135.01600646972656,135.11700439453125,28647640
"2022-01-20",136.25,137.62600708007812,132.96499633789062,133.3070068359375,29907140
"2022-01-21",132.593994140625,134.86599731445312,130.08700561523438,130.3520050048828,55651420
"2022-01-24",125.97799682617188,131.2030029296875,124.5,130.8040008544922,76694240
"2022-01-25",128.74000549316406,129.3990020751953,126.5009994506836,126.93499755859375,46960560
"2022-01-26",131.11900329589844,133.,127.14199829101562,129.23300170898438,49129500
"2022-01-27",131.3040008544922,132.65199279785156,128.9320068359375,129.0050048828125,32018780
"2022-01-28",129.65899658203125,133.35699462890625,128.48500061035156,133.3509979248047,34361480
"2022-01-31",134.16200256347656,135.47300720214844,132.2100067138672,135.30299377441406,39986000
"2022-02-01",137.593994140625,137.79299926757812,134.3679962158203,137.6439971923828,68643640
"2022-02-02",151.25,151.5469970703125,145.5229949951172,148.,123199220
"2022-02-03",145.70599365234375,149.6750030517578,142.6649932861328,143.08999633789062,71517220
"2022-02-04",143.44500732421875,144.875,140.51499938964844,143.29299926757812,57998220
"2022-02-07",144.25,144.25,138.89999389648438,139.2010040283203,54973300
"2022-02-08",139.02699279785156,140.,137.01400756835938,139.3990020751953,54283600
"2022-02-09",140.96400451660156,142.5240020751953,140.18699645996094,141.5919952392578,40143880
"2022-02-10",139.70399475097656,141.48399353027344,137.95700073242188,138.6199951171875,39330660
"2022-02-11",138.60000610351562,139.156005859375,133.39999389648438,134.2830047607422,39958340
"2022-02-14",133.2570037841797,136.3000030517578,133.2570037841797,135.5260009765625,34301080
"2022-02-15",137.57000732421875,138.10899353027344,135.82200622558594,136.60899353027344,26711260
"2022-02-16",136.64599609375,138.08599853515625,134.9239959716797,137.73800659179688,25021300
"2022-02-17",136.2429962158203,137.11300659179688,132.47900390625,132.53900146484375,38949500
"2022-02-18",133.4669952392578,134.07000732421875,130.19700622558594,130.4029998779297,45619440
"2022-02-22",129.83799743652344,132.17999267578125,128.22300720214844,129.81399536132812,44990740
"2022-02-23",131.6479949951172,132.05099487304688,127.5270004272461,127.58799743652344,32786020
"2022-02-24",124.9530029296875,133.,124.9530029296875,132.6909942626953,54455080
"2022-02-25",133.552001953125,135.27099609375,131.75100708007812,134.4600067138672,36405980
"2022-02-28",133.0500030517578,135.75100708007812,132.5919952392578,135.0570068359375,38864420
"2022-03-01",134.8780059814453,136.2550048828125,133.218994140625,134.06100463867188,26495360
"2022-03-02",134.6280059814453,135.26199340820312,133.07200622558594,134.57200622558594,23519800
"2022-03-03",136.00999450683594,136.43899536132812,133.02499389648438,133.89999389648438,24603240
"2022-03-04",132.92799377441406,133.8520050048828,130.33700561523438,131.906005859375,30450640
"2022-03-07",131.48800659179688,131.73500061035156,126.29499816894531,126.37899780273438,45112940
"2022-03-08",126.25,131.25,125.67500305175781,127.10399627685547,40427100
"2022-03-09",131.25,133.73599243164062,129.89999389648438,133.4199981689453,37025400
"2022-03-10",131.26600646972656,133.27200317382812,130.91299438476562,132.42999267578125,27101400
"2022-03-11",133.48800659179688,133.79600524902344,129.6320037841797,129.8699951171875,31526440
"2022-03-14",130.25,130.40899658203125,125.2750015258789,125.95099639892578,38811260
"2022-03-15",126.97599792480469,129.85499572753906,125.72000122070312,129.197998046875,30919520
"2022-03-16",130.73300170898438,133.33299255371094,128.73399353027344,133.281005859375,35576980
"2022-03-17",133.1490020751953,134.0800018310547,132.18499755859375,133.83900451660156,28263920
"2022-03-18",133.4239959716797,136.24400329589844,132.25799560546875,136.12600708007812,44566900
"2022-03-21",136.16299438476562,137.0500030517578,134.0919952392578,136.1020050048828,26831680
"2022-03-22",136.1020050048828,141.0500030517578,136.1020050048828,139.8679962158203,35495540
"2022-03-23",138.70199584960938,139.58900451660156,137.8350067138672,138.27499389648438,25153400
"2022-03-24",139.1999969482422,141.61900329589844,137.75100708007812,141.57200622558594,26396560
"2022-03-25",141.91600036621094,142.03500366210938,139.73800659179688,141.67300415039062,24143080
"2022-03-28",140.89999389648438,142.0030059814453,139.81100463867188,141.45599365234375,35049260
"2022-03-29",142.6479949951172,143.79400634765625,142.03799438476562,142.5050048828125,34317020
"2022-03-30",142.4600067138672,142.72000122070312,141.60000610351562,141.93899536132812,19884760
"2022-03-31",142.05299377441406,142.10800170898438,139.02499389648438,139.0679931640625,37524720
"2022-04-01",139.5,140.4709930419922,138.3070068359375,140.14999389648438,25941440
"2022-04-04",140.35899353027344,143.71200561523438,140.31100463867188,142.9709930419922,25970840
"2022-04-05",142.86900329589844,142.99000549316406,140.38299560546875,140.59100341796875,21418120
"2022-04-06",138.75,139.36099243164062,135.51699829101562,136.54800415039062,32468480
"2022-04-07",136.00999450683594,137.1649932861328,134.2270050048828,135.88900756835938,26233600
"2022-04-08",135.58299255371094,135.6699981689453,132.96499633789062,133.28799438476562,25142800
"2022-04-11",131.82400512695312,132.0919952392578,128.66900634765625,128.82400512695312,36883060
"2022-04-12",131.60000610351562,131.60000610351562,126.78900146484375,127.71499633789062,32710700
"2022-04-13",128.,130.33399963378906,127.74099731445312,129.8939971923828,27927240
"2022-04-14",130.47999572753906,130.47999572753906,126.60099792480469,126.7300033569336,31597980
"2022-04-18",127.,128.21200561523438,126.18199920654297,127.6760025024414,20808660
"2022-04-19",127.69100189208984,130.33299255371094,126.9990005493164,130.00900268554688,26489760
"2022-04-20",130.89199829101562,131.3990020751953,127.5,128.0399932861328,31695460
"2022-04-21",129.25,130.09800720214844,124.5260009765625,124.81400299072266,36445160
"2022-04-22",125.,125.4020004272461,118.92500305175781,119.63500213623047,56883720
"2022-04-25",119.10099792480469,123.2770004272461,118.51100158691406,123.0739974975586,46128260
"2022-04-26",122.29499816894531,122.51000213623047,118.51100158691406,118.6500015258789,73054880
"2022-04-27",114.46900177001953,117.24199676513672,112.73699951171875,114.29499816894531,91820580
"2022-04-28",116.41500091552734,119.64900207519531,114.11499786376953,118.52200317382812,48884640
"2022-04-29",116.73400115966797,117.91999816894531,113.81400299072266,114.10900115966797,42676000
"2022-05-02",113.40499877929688,116.74500274658203,112.5999984741211,116.58300018310547,35533020
"2022-05-03",116.43000030517578,118.44200134277344,116.03500366210938,117.33399963378906,24967360
"2022-05-04",117.03199768066406,122.85399627685547,115.11599731445312,122.26100158691406,49915280
"2022-05-05",120.2040023803711,121.03900146484375,115.00599670410156,116.50599670410156,45840580
"2022-05-06",115.18499755859375,117.5719985961914,114.01599884033203,115.74600219726562,39709580
"2022-05-09",113.25,115.0770034790039,112.0009994506836,112.51100158691406,40802860
"2022-05-10",115.50700378417969,116.25,112.9000015258789,114.3949966430664,39900380
"2022-05-11",113.23699951171875,116.36399841308594,113.23699951171875,113.60299682617188,37534740
"2022-05-12",111.37799835205078,114.29499816894531,109.82499694824219,112.84400177001953,53836180
"2022-05-13",114.53299713134766,117.875,113.6050033569336,116.05000305175781,35038480
"2022-05-16",114.95500183105469,116.16999816894531,113.88999938964844,114.44499969482422,25990440
"2022-05-17",116.83999633789062,116.9000015258789,114.87000274658203,116.4729995727539,23053160
"2022-05-18",115.,115.4000015258789,111.55500030517578,111.89900207519531,35125980
"2022-05-19",111.43199920654297,113.01000213623047,110.,110.38400268554688,34144400
"2022-05-20",111.95099639892578,112.18399810791016,105.7959976196289,108.90799713134766,48962960
"2022-05-23",109.58799743652344,112.14700317382812,108.74099731445312,111.48799896240234,37184940
"2022-05-24",105.77200317382812,106.45800018310547,101.88500213623047,105.97000122070312,76779780
"2022-05-25",104.98500061035156,106.5,103.85600280761719,105.80500030517578,40257340
"2022-05-26",105.677001953125,108.64900207519531,105.2249984741211,107.79299926757812,37947220
"2022-05-27",109.48300170898438,112.31800079345703,109.13800048828125,112.31600189208984,37914120
"2022-05-31",112.74600219726562,115.73500061035156,112.0780029296875,113.76200103759766,50012260
"2022-06-01",114.8550033569336,117.10199737548828,113.25,113.89199829101562,36605520
"2022-06-02",114.,117.89900207519531,112.9469985961914,117.62200164794922,37992280
"2022-06-03",116.06199645996094,116.3219985961914,113.51899719238281,114.54100036621094,26135460
"2022-06-06",116.7040023803711,119.34700012207031,116.16400146484375,116.82099914550781,33541540
"2022-06-07",115.4800033569336,117.69100189208984,115.052001953125,117.14900207519531,31590460
"2022-06-08",116.76100158691406,118.57099914550781,116.5999984741211,117.19400024414062,26107740
"2022-06-09",116.3270034790039,118.29900360107422,114.7760009765625,114.83599853515625,25797960
"2022-06-10",112.44499969482422,113.27899932861328,110.36599731445312,111.16100311279297,41481840
"2022-06-13",106.78600311279297,108.79100036621094,106.11900329589844,106.39299774169922,47251920
"2022-06-14",106.53500366210938,107.92400360107422,105.80000305175781,106.71499633789062,33706260
"2022-06-15",108.54499816894531,111.42400360107422,107.66999816894531,109.76499938964844,39698180
"2022-06-16",107.22100067138672,108.64800262451172,105.13800048828125,106.03399658203125,51684960
"2022-06-17",106.03399658203125,108.69999694824219,105.0459976196289,107.14399719238281,51376520
"2022-06-21",108.92900085449219,112.48899841308594,108.5999984741211,111.54399871826172,47415800
"2022-06-22",110.55699920654297,113.34600067138672,110.38200378417969,111.48799896240234,30774140
"2022-06-23",112.23100280761719,112.74299621582031,110.5009994506836,112.24199676513672,28361920
"2022-06-24",112.99500274658203,118.0790023803711,112.9520034790039,117.9749984741211,41163680
"2022-06-27",118.27300262451172,118.5790023803711,115.18000030517578,115.83399963378906,36420760
"2022-06-28",115.802001953125,117.30999755859375,111.8479995727539,112.00700378417969,35880960
"2022-06-29",111.552001953125,113.16000366210938,110.87300109863281,111.70099639892578,24716820
"2022-06-30",110.,110.88800048828125,106.75,108.96299743652344,43169060
"2022-07-01",107.93299865722656,109.25,106.7300033569336,108.73799896240234,35475660
"2022-07-05",107.10099792480469,113.37699890136719,105.73100280761719,113.26300048828125,39399640
"2022-07-06",113.302001953125,115.58999633789062,111.47599792480469,114.5719985961914,37431380
"2022-07-07",115.08000183105469,119.18900299072266,114.83399963378906,118.78299713134766,40935880
"2022-07-08",117.25,119.68499755859375,116.9010009765625,119.35399627685547,38238160
"2022-07-11",117.99800109863281,117.99800109863281,115.33000183105469,115.6760025024414,31243700
"2022-07-12",116.21499633789062,116.9739990234375,113.69000244140625,114.02100372314453,29959700
"2022-07-13",111.70099639892578,114.19599914550781,111.20099639892578,111.35399627685547,43722020
"2022-07-14",110.21099853515625,111.09300231933594,108.37300109863281,110.36799621582031,37003040
"2022-07-15",112.0009994506836,113.14099884033203,110.9000015258789,111.7770004272461,46769120
"2022-07-18",112.63999938964844,113.68000030517578,108.37000274658203,109.02999877929688,43164588
"2022-07-19",110.8499984741211,114.0199966430664,109.55999755859375,113.80999755859375,36530945
"2022-07-20",113.16999816894531,115.4000015258789,112.4800033569336,113.9000015258789,35600426
"2022-07-21",114.27999877929688,114.55000305175781,111.11299896240234,114.33999633789062,32676166
"2022-07-22",111.,112.33999633789062,106.5,107.9000015258789,48901184
"2022-07-25",108.41000366210938,109.87000274658203,106.30000305175781,107.51000213623047,34690894
"2022-07-26",106.5999984741211,107.19999694824219,104.06999969482422,105.0199966430664,47990963
"2022-07-27",109.26000213623047,113.91000366210938,108.01000213623047,113.05999755859375,59858495
"2022-07-28",112.37000274658203,114.33999633789062,111.45999908447266,114.22000122070312,32816568
"2022-07-29",113.08000183105469,116.70500183105469,113.05999755859375,116.31999969482422,37223391
"2022-08-01",115.30000305175781,116.72000122070312,114.33999633789062,114.86000061035156,26034288
"2022-08-02",114.,116.3499984741211,113.72000122070312,115.12999725341797,20236029
"2022-08-03",115.70999908447266,118.62000274658203,115.4800033569336,118.08000183105469,28499014
"2022-08-04",117.4800033569336,118.77999877929688,116.88999938964844,118.19000244140625,21602925
"2022-08-05",116.2300033569336,118.10600280761719,116.,117.47000122070312,19159520
"2022-08-08",118.38999938964844,120.1500015258789,116.87999725341797,117.30000305175781,19169479
"2022-08-09",117.13500213623047,117.31999969482422,115.70999908447266,116.62999725341797,19086465
"2022-08-10",118.77999877929688,120.91999816894531,118.41000366210938,119.69999694824219,30930350
"2022-08-11",121.27999877929688,121.48999786376953,118.55999755859375,118.83999633789062,24293654
"2022-08-12",120.26000213623047,121.68000030517578,119.45999908447266,121.68000030517578,19096268
"2022-08-15",121.12999725341797,122.30000305175781,120.61000061035156,122.08000183105469,19494825
"2022-08-16",121.5199966430664,122.43000030517578,120.63999938964844,121.69999694824219,19041230
"2022-08-17",120.12000274658203,121.29000091552734,119.37999725341797,119.55000305175781,22846958
"2022-08-18",119.43000030517578,120.81999969482422,118.72000122070312,120.16999816894531,17987660
"2022-08-19",119.05999755859375,119.1500015258789,116.76000213623047,117.20999908447266,21809528
"2022-08-22",115.19999694824219,115.62999725341797,113.8499984741211,114.23999786376953,21456648
"2022-08-23",113.4749984741211,115.01000213623047,113.43000030517578,113.86000061035156,15870373
"2022-08-24",113.5,114.77999877929688,112.87000274658203,113.69000244140625,17734624
"2022-08-25",114.23500061035156,116.72000122070312,114.11000061035156,116.6500015258789,16956794
"2022-08-26",114.72000122070312,115.12000274658203,110.19000244140625,110.33999633789062,37245697
"2022-08-29",109.98999786376953,110.94999694824219,108.80000305175781,109.41999816894531,21191157
"2022-08-30",110.16999816894531,110.5,107.80000305175781,108.94000244140625,27513255
"2022-08-31",110.6500015258789,110.8499984741211,108.12999725341797,108.22000122070312,28626972
"2022-09-01",108.27999877929688,110.44499969482422,107.36000061035156,109.73999786376953,28360926
"2022-09-02",110.58999633789062,110.73999786376953,107.26000213623047,107.8499984741211,24160711
"2022-09-06",107.30000305175781,108.02999877929688,105.77999877929688,106.80999755859375,25068280
"2022-09-07",107.05999755859375,109.9800033569336,106.9000015258789,109.44999694824219,23166967
"2022-09-08",108.04000091552734,109.5999984741211,107.16000366210938,108.37999725341797,24238293
"2022-09-09",109.06500244140625,110.98999786376953,109.0199966430664,110.6500015258789,23213585
"2022-09-12",110.98999786376953,111.62000274658203,109.93000030517578,110.86000061035156,22966752
"2022-09-13",107.80000305175781,108.30000305175781,104.08999633789062,104.31999969482422,38172871
"2022-09-14",104.56999969482422,105.2750015258789,103.66000366210938,105.,26395134
"2022-09-15",104.02999877929688,105.2699966430664,102.3499984741211,102.91000366210938,34188284
"2022-09-16",102.06999969482422,103.12999725341797,100.94000244140625,102.80000305175781,42797172
"2022-09-19",101.75,103.33000183105469,101.55000305175781,103.06999969482422,23036811
"2022-09-20",102.08000183105469,102.37000274658203,100.5199966430664,101.13999938964844,26517123
"2022-09-21",101.66999816894531,102.87999725341797,99.2699966430664,99.27999877929688,31487265
"2022-09-22",98.81999969482422,101.23999786376953,98.79000091552734,100.13999938964844,34298619
"2022-09-23",99.62999725341797,99.66000366210938,97.47000122070312,98.73999786376953,31625437
"2022-09-26",98.0999984741211,99.87999725341797,97.80000305175781,98.16999816894531,27072662
"2022-09-27",99.43000030517578,100.,96.87200164794922,97.5,30072781
"2022-09-28",97.6500015258789,100.69999694824219,97.11000061035156,100.05000305175781,32466323
"2022-09-29",98.63999938964844,98.63999938964844,95.95999908447266,97.41999816894531,31047224
"2022-09-30",97.05000305175781,98.9000015258789,95.55999755859375,95.6500015258789,32941493
"2022-10-03",96.76000213623047,99.28720092773438,96.52100372314453,98.63999938964844,27982031
"2022-10-04",100.44000244140625,101.83999633789062,100.37999725341797,101.63999938964844,28850773
"2022-10-05",99.82499694824219,101.93000030517578,98.80000305175781,101.43000030517578,22176903
"2022-10-06",100.68000030517578,102.92500305175781,100.58999633789062,101.41999816894531,22323989
"2022-10-07",99.8499984741211,100.52999877929688,98.29499816894531,98.68000030517578,27502765
"2022-10-10",99.,99.09500122070312,97.01000213623047,97.86000061035156,18225094
"2022-10-11",97.43000030517578,99.24500274658203,96.30999755859375,97.18000030517578,26507103
"2022-10-12",97.30000305175781,98.75,96.73500061035156,97.55999755859375,21876362
"2022-10-13",95.1500015258789,99.7750015258789,94.38359832763672,99.05999755859375,34574549
"2022-10-14",99.98999786376953,100.69000244140625,96.37000274658203,96.55999755859375,25410674
"2022-10-17",98.86000061035156,100.93000030517578,98.83000183105469,99.97000122070312,28419192
"2022-10-18",103.12999725341797,103.47000122070312,99.97000122070312,100.7699966430664,24060671
"2022-10-19",100.01000213623047,101.01799774169922,98.92009735107422,99.62999725341797,23811064
"2022-10-20",100.,102.31999969482422,99.38999938964844,99.97000122070312,25323202
"2022-10-21",97.84500122070312,101.30999755859375,97.72000122070312,101.12999725341797,32458722
"2022-10-24",101.80000305175781,102.75,99.9800033569336,102.5199966430664,27176417
"2022-10-25",102.9000015258789,104.81999969482422,102.72000122070312,104.4800033569336,40611375
"2022-10-26",96.43000030517578,98.30999755859375,94.69000244140625,94.93000030517578,88279042
"2022-10-27",94.5199966430664,95.43000030517578,91.80000305175781,92.22000122070312,60710859
"2022-10-28",92.2699966430664,96.55000305175781,92.12999725341797,96.29000091552734,43697286
"2022-10-31",95.41999816894531,96.02999877929688,93.9800033569336,94.51000213623047,31675036
"2022-11-01",95.44999694824219,96.02999877929688,90.37000274658203,90.47000122070312,47161351
"2022-11-02",90.94000244140625,91.18000030517578,86.87999725341797,86.97000122070312,57038282
"2022-11-03",86.31999969482422,86.5199966430664,83.33999633789062,83.43000030517578,61288019
"2022-11-04",85.4000015258789,86.63999938964844,83.70999908447266,86.58000183105469,51124904
"2022-11-07",87.27999877929688,88.9000015258789,86.8499984741211,88.48999786376953,34078912
"2022-11-08",88.9000015258789,90.31999969482422,87.59010314941406,88.9000015258789,30429025
"2022-11-09",88.44999694824219,89.43499755859375,87.27999877929688,87.31999969482422,31769099
"2022-11-10",92.25,94.38999938964844,91.61000061035156,93.94000244140625,51620136
"2022-11-11",94.69000244140625,96.93000030517578,93.91999816894531,96.41000366210938,33090482
"2022-11-14",95.08999633789062,96.79000091552734,94.51000213623047,95.69999694824219,30179539
"2022-11-15",98.26000213623047,100.13999938964844,96.70999908447266,98.44000244140625,41640816
"2022-11-16",97.9000015258789,99.63749694824219,97.63999938964844,98.8499984741211,29105154
"2022-11-17",96.97000122070312,99.27999877929688,96.79000091552734,98.36000061035156,26052599
"2022-11-18",98.7699966430664,98.9000015258789,96.37000274658203,97.43000030517578,28342297
"2022-11-21",97.29000091552734,98.4000015258789,95.3550033569336,95.5999984741211,21647387
"2022-11-22",95.94999694824219,97.22000122070312,94.05000305175781,97.05000305175781,23438480
"2022-11-23",97.08999633789062,98.76000213623047,97.08999633789062,98.45999908447266,18868092
"2022-11-25",98.23999786376953,98.63999938964844,97.4000015258789,97.45999908447266,9701441
"2022-11-28",97.03630065917969,97.58000183105469,95.61000061035156,96.05000305175781,26252433
"2022-11-29",95.7300033569336,96.12000274658203,94.11000061035156,95.19000244140625,20061720
"2022-11-30",94.81999969482422,101.04000091552734,94.41999816894531,100.98999786376953,43647481
"2022-12-01",101.0199966430664,102.25,100.25,100.98999786376953,28687096
"2022-12-02",99.05000305175781,100.7699966430664,98.9000015258789,100.44000244140625,21480703
