Date,Open,High,Low,Close,Adj Close,Volume
2021-04-05,53.279999,53.500000,52.810001,53.180000,50.105686,30586500
2021-04-12,53.330002,53.799999,52.650002,53.680000,50.576786,60476800
2021-04-19,54.000000,54.869999,53.299999,54.470001,51.321110,69218000
2021-04-26,54.470001,54.509998,53.320000,53.980000,50.859440,62708700
2021-05-03,54.270000,54.799999,53.709999,54.509998,51.358799,56445000
2021-05-10,54.880001,55.500000,53.830002,54.730000,51.566082,71570100
2021-05-17,54.840000,55.119999,53.610001,54.619999,51.462440,67460000
2021-05-24,54.630001,55.709999,54.349998,55.290001,52.093712,114428100
2021-05-31,55.340000,56.480000,55.099998,56.240002,52.988789,60931900
2021-06-07,56.310001,56.340000,55.480000,56.160000,52.913414,59088100
2021-06-14,55.689999,55.790001,53.720001,53.770000,50.661575,78180700
2021-06-21,54.220001,54.849998,54.000000,54.320000,51.565430,70185000
2021-06-28,54.250000,54.480000,53.720001,54.180000,51.432526,61291300
2021-07-05,53.990002,54.520000,53.549999,54.459999,51.698322,52446800
2021-07-12,54.320000,56.680000,54.270000,56.400002,53.539948,82209800
2021-07-19,56.080002,57.560001,55.160000,57.009998,54.119015,82249800
2021-07-26,56.889999,57.540001,56.560001,57.029999,54.138000,52659600
2021-08-02,57.200001,57.240002,56.009998,56.639999,53.767776,50708000
2021-08-09,56.799999,57.299999,56.430000,57.230000,54.327854,42020900
2021-08-16,57.200001,57.560001,55.950001,56.639999,53.767776,51959400
2021-08-23,56.669998,56.750000,55.450001,55.650002,52.827980,51426300
2021-08-30,55.689999,57.029999,55.639999,56.730000,53.853210,58612900
2021-09-06,56.599998,56.689999,55.509998,55.610001,52.790005,55194500
2021-09-13,55.740002,56.400002,54.369999,54.439999,51.679340,100739800
2021-09-20,54.110001,54.820000,53.730000,53.889999,51.543327,80198800
2021-09-27,53.849998,54.250000,52.430000,53.020000,50.711205,80246500
2021-10-04,53.060001,54.389999,52.400002,54.119999,51.763306,84992200
2021-10-11,54.209999,54.880001,53.790001,54.480000,52.107632,75567200
2021-10-18,54.349998,54.759998,53.770000,54.450001,52.078938,66622000
2021-10-25,54.380001,56.470001,54.020000,56.369999,53.915329,88353200
2021-11-01,56.389999,57.160000,55.779999,56.840000,54.364864,57645200
2021-11-08,56.750000,56.990002,56.090000,56.610001,54.144882,49217600
2021-11-15,56.529999,56.939999,54.900002,55.130001,52.729324,68528200
2021-11-22,55.099998,56.110001,53.580002,53.730000,51.390289,58094700
2021-11-29,54.049999,54.730000,52.279999,53.540001,51.208561,110055900
2021-12-06,54.310001,56.320000,54.139999,56.279999,54.246685,105483100
2021-12-13,56.980000,58.919998,56.959999,57.730000,55.644299,157664500
2021-12-20,57.200001,58.610001,57.000000,58.220001,56.116592,60219100
2021-12-27,58.000000,59.349998,58.000000,59.209999,57.070827,46561100
2022-01-03,58.820000,61.200001,58.380001,60.330002,58.150368,99046400
2022-01-10,60.549999,61.450001,59.840000,61.389999,59.172070,90125300
2022-01-17,61.060001,61.439999,60.400002,60.450001,58.266033,90277000
2022-01-24,59.900002,60.930000,58.570000,60.840000,58.641937,106397700
2022-01-31,60.299999,61.779999,60.150002,60.959999,58.757599,99956800
2022-02-07,61.380001,62.330002,60.150002,60.290001,58.111813,106556600
2022-02-14,60.160000,62.820000,59.279999,62.540001,60.280518,95978400
2022-02-21,62.430000,62.900002,59.220001,62.849998,60.579319,89675100
2022-02-28,61.650002,63.020000,61.200001,62.570000,60.309433,97495100
2022-03-07,62.009998,62.070000,57.500000,57.919998,55.827431,123159100
2022-03-14,57.970001,60.299999,57.970001,60.099998,57.928669,99537900
2022-03-21,60.500000,61.610001,60.000000,61.529999,59.760994,75939900
2022-03-28,61.529999,62.950001,61.209999,62.869999,61.062466,69314600
2022-04-04,62.599998,64.040001,61.720001,63.830002,61.994869,73158700
2022-04-11,63.910000,65.570000,63.639999,65.019997,63.150650,59081400
2022-04-18,64.769997,67.000000,64.180000,65.250000,63.374043,68522900
2022-04-25,67.000000,67.199997,64.489998,64.610001,62.752441,106183300
2022-05-02,65.279999,65.309998,62.580002,64.739998,62.878700,105576000
2022-05-09,64.470001,65.800003,63.209999,65.720001,63.830528,99767600
2022-05-16,65.440002,66.379997,59.660000,60.980000,59.226807,126588800
2022-05-23,61.650002,65.099998,61.590000,64.680000,62.820431,84790400
2022-05-30,64.080002,64.320000,62.110001,62.970001,61.159592,86693200
2022-06-06,63.330002,63.770000,60.459999,61.410000,59.644444,71560400
2022-06-13,60.750000,62.290001,58.250000,59.430000,57.721371,117204600
2022-06-20,59.490002,63.060001,59.009998,63.040001,61.669949,68250100
2022-06-27,62.980000,64.449997,62.110001,64.379997,62.980824,67745100
2022-07-04,64.180000,64.180000,62.419998,63.139999,61.767773,55511600
2022-07-11,62.990002,63.459999,61.299999,62.500000,61.141682,76979900
2022-07-18,62.520000,62.650002,60.790001,61.590000,60.251461,56393800
