Date,Open,High,Low,Close,Adj Close,Volume
2022-04-08,141.380005,144.669998,138.160004,141.279999,141.279999,1434100
2022-04-11,138.199997,142.500000,135.830002,139.610001,139.610001,1416400
2022-04-12,144.949997,146.429993,138.509995,138.899994,138.899994,1043200
2022-04-13,138.119995,148.470001,136.500000,141.339996,141.339996,1092500
2022-04-14,141.250000,141.919998,136.014999,136.270004,136.270004,1304400
2022-04-18,136.559998,136.559998,131.529999,134.429993,134.429993,960900
2022-04-19,132.740005,138.740005,131.970001,137.410004,137.410004,907000
2022-04-20,130.009995,131.229996,121.570000,122.489998,122.489998,5654800
2022-04-21,123.339996,126.400002,110.529999,112.620003,112.620003,4384300
2022-04-22,112.699997,116.699997,109.099998,110.209999,110.209999,2445000
2022-04-25,108.769997,113.625000,107.209999,112.139999,112.139999,3044800
2022-04-26,112.339996,114.514999,105.400002,110.410004,110.410004,4875400
2022-04-27,97.220001,105.639999,95.739998,96.669998,96.669998,9175100
2022-04-28,96.910004,104.514999,95.220001,102.680000,102.680000,4117900
2022-04-29,102.040001,107.029999,101.550003,101.650002,101.650002,2981700
2022-05-02,101.169998,109.389999,99.900002,108.860001,108.860001,2698800
2022-05-03,107.260002,110.940002,106.550003,109.489998,109.489998,2004300
2022-05-04,108.620003,113.360001,104.120003,112.550003,112.550003,2479800
2022-05-05,110.419998,110.839996,104.339996,105.589996,105.589996,2449700
2022-05-06,108.330002,108.980003,101.570000,104.680000,104.680000,3018600
2022-05-09,101.779999,104.190002,93.519997,94.440002,94.440002,2305500
2022-05-10,97.870003,100.519997,93.680000,99.169998,99.169998,3158000
2022-05-11,97.709999,101.379997,91.349998,91.940002,91.940002,2894500
2022-05-12,90.440002,100.750000,89.029999,97.080002,97.080002,3096000
2022-05-13,99.949997,106.950996,99.949997,106.089996,106.089996,2479800
2022-05-16,104.309998,106.860001,100.555000,101.050003,101.050003,2077400
2022-05-17,103.110001,106.699997,101.000000,105.059998,105.059998,2874600
2022-05-18,103.440002,107.639999,102.849998,104.400002,104.400002,1803100
2022-05-19,104.000000,108.519997,103.010002,105.769997,105.769997,1908400
2022-05-20,107.250000,108.400002,102.959999,107.269997,107.269997,1856300
2022-05-23,106.269997,109.279999,103.110001,109.070000,109.070000,2430100
2022-05-24,105.500000,106.389999,102.190002,103.500000,103.500000,3996400
2022-05-25,103.379997,109.820000,102.839996,108.790001,108.790001,2400500
2022-05-26,107.989998,110.910004,107.239998,108.620003,108.620003,2272700
2022-05-27,109.699997,113.379997,109.010002,112.970001,112.970001,2716300
2022-05-31,115.220001,115.599998,110.379997,112.769997,112.769997,1770400
2022-06-01,114.019997,116.129997,109.809998,110.000000,110.000000,1499100
2022-06-02,110.040001,117.250000,109.410004,116.500000,116.500000,1283500
2022-06-03,114.199997,115.709999,111.349998,112.230003,112.230003,1086900
2022-06-06,116.989998,117.440002,110.309998,111.040001,111.040001,2425000
2022-06-07,110.000000,110.230003,107.309998,109.430000,109.430000,2408300
2022-06-08,110.120003,119.000000,110.000000,116.029999,116.029999,4138400
2022-06-09,116.089996,118.080002,111.769997,111.930000,111.930000,2768300
2022-06-10,108.849998,111.336998,102.059998,102.230003,102.230003,2497300
2022-06-13,98.620003,100.660004,96.074997,98.610001,98.610001,2493000
2022-06-14,102.540001,103.000000,97.209999,98.050003,98.050003,2466700
2022-06-15,103.690002,106.900002,101.000000,105.349998,105.349998,2885400
2022-06-16,102.349998,102.949997,96.690002,97.849998,97.849998,2165600
2022-06-17,98.959999,101.489998,96.809998,99.269997,99.269997,1776300
2022-06-21,101.010002,104.839996,101.010002,101.400002,101.400002,1568200
2022-06-22,99.720001,102.459999,98.730003,99.330002,99.330002,1482200
2022-06-23,100.190002,102.900002,96.839996,102.190002,102.190002,2197500
2022-06-24,103.730003,107.089996,102.580002,107.000000,107.000000,2563300
2022-06-27,108.660004,109.089996,103.894997,106.269997,106.269997,1639100
2022-06-28,106.349998,106.349998,98.610001,99.000000,99.000000,2539000
2022-06-29,97.639999,98.089996,93.709999,97.959999,97.959999,3052800
2022-06-30,96.949997,97.070000,92.055000,93.830002,93.830002,2399300
2022-07-01,94.680000,97.629997,93.660004,97.519997,97.519997,1987500
2022-07-05,95.809998,104.879997,94.559998,104.830002,104.830002,2555600
2022-07-06,104.029999,105.349998,101.730003,102.870003,102.870003,1591900
2022-07-07,102.610001,106.099998,102.279999,105.830002,105.830002,1544100
2022-07-08,103.599998,106.160004,101.739998,104.239998,104.239998,1433700
2022-07-11,102.239998,103.158997,98.720001,99.150002,99.150002,1744400
2022-07-12,100.010002,102.169998,98.019997,99.580002,99.580002,1137600
2022-07-13,95.959999,100.339996,94.750000,99.209999,99.209999,1443500
2022-07-14,98.059998,98.500000,95.930000,96.320000,96.320000,1335800
2022-07-15,97.809998,102.599998,96.580002,102.330002,102.330002,1608100
2022-07-18,104.449997,108.000000,102.589996,103.570000,103.570000,1576200
2022-07-19,105.949997,108.964996,102.589996,108.680000,108.680000,1964500
2022-07-20,110.000000,114.044998,109.315002,113.250000,113.250000,2075800
2022-07-21,112.660004,115.800003,111.699997,115.620003,115.620003,2381400
2022-07-22,113.190002,116.360001,110.199997,111.650002,111.650002,2046300
2022-07-25,110.599998,112.180000,108.529999,110.419998,110.419998,1595500
